beian_hao,fof99_fund_name,fof99_short_name,fof99_advisor,fof99_price_date,fof99_price_nav,fof99_inception_date,fof99_fund_state,fof99_fund_type,fof99_strategy_one,fof99_strategy_two,in_private_fund_info,list_product_name,list_nav_date,list_nav,table_bucket,in_amac,amac_fund_name,amac_working_state,amac_fund_type,amac_manager,missing_reason
AQV81C,远信新兴成长私募证券投资基金C类份额,远信新兴成长C类,珠海远信,2026-08-28,2.5182,2024-11-20,1,2,股票多头,,no,,,,not_in_table,no,,,,,not_in_private_fund_info
AQE09A,高鼎聚量价值成长1号私募证券投资基金A类份额,高鼎聚量价值成长1号A类,上海高鼎,2026-08-28,1.583,2024-11-20,1,2,股票多头,,no,,,,not_in_table,no,,,,,not_in_private_fund_info
AQA49B,星云至恒持盈守成可转债增强私募证券投资基金B类份额,星云至恒持盈守成可转债增强B类,厦门星云至恒,2026-08-28,0.9994,2024-10-21,1,2,债券策略,,no,,,,not_in_table,no,,,,,not_in_private_fund_info
APD36A,阿尔法3号私募证券投资基金A类份额,阿尔法3号A类,成都阿尔法,2026-08-28,1.3345,2024-09-18,1,2,期货策略,量化期货,no,,,,not_in_table,no,,,,,not_in_private_fund_info
APB60B,远信多资产策略私募证券投资基金1期B类份额,远信多资产策略1期B类,珠海远信,2026-08-28,1.3975,2024-12-12,1,2,多资产策略,宏观策略,no,,,,not_in_table,no,,,,,not_in_private_fund_info
ANB17B,汇天利进取一号私募证券投资基金B类份额,汇天利进取一号B类,广东汇天利,2026-08-28,1.355,2024-09-30,1,2,股票多头,,no,,,,not_in_table,no,,,,,not_in_private_fund_info
AMS33C,思瑞宽流宏观量化私募证券投资基金C类份额,思瑞宽流宏观量化C类,海南思瑞,2026-08-28,2.1587,2024-07-17,1,2,期货策略,,no,,,,not_in_table,no,,,,,not_in_private_fund_info
AMS17A,蜂起期权对冲1号私募证券投资基金A类份额,蜂起期权对冲1号A类,珠海蜂起资本,2026-08-28,1.2413,2024-07-26,1,2,期权策略,场内期权,no,,,,not_in_table,no,,,,,not_in_private_fund_info
ALD55A,敦和芝诺量化CTA1号私募证券投资基金A类份额,敦和芝诺量化CTA1号A类,敦和资管,2026-08-28,0.9989,2024-06-17,1,2,期货策略,,no,,,,not_in_table,no,,,,,not_in_private_fund_info
ALA56B,衍进价值1号私募证券投资基金B类份额,衍进价值1号B类,上海衍进,2026-08-28,1.7045,2024-07-05,1,2,股票多头,主观多头,no,,,,not_in_table,no,,,,,not_in_private_fund_info
AKM44B,昭华天熙二号私募证券投资基金B类份额,昭华天熙二号B类,三亚昭华,2026-08-28,1.0667,2024-05-16,1,2,股票多头,,no,,,,not_in_table,no,,,,,not_in_private_fund_info
AKB93C,尚艺全天候低波版1号私募证券投资基金C类份额,尚艺全天候低波版1号C类,北京尚艺,2026-08-28,1.0468,2024-07-02,1,2,多资产策略,宏观策略,no,,,,not_in_table,no,,,,,not_in_private_fund_info
AJV74B,德贝黎安1号私募证券投资基金B类份额,德贝黎安1号B类,上海德贝,2026-08-28,1.217,2024-04-12,1,2,期货策略,,no,,,,not_in_table,no,,,,,not_in_private_fund_info
AJV74A,德贝黎安1号私募证券投资基金A类份额,德贝黎安1号A类,上海德贝,2026-08-28,1.218,2024-04-12,1,2,期货策略,,no,,,,not_in_table,no,,,,,not_in_private_fund_info
AJQ16C,乾图震旦私募证券投资基金C类份额,乾图震旦C类,深圳乾图,2026-08-28,3.5403,2024-04-11,1,2,股票多头,主观多头,no,,,,not_in_table,no,,,,,not_in_private_fund_info
AJB69A,唐德坚竹量化1号私募证券投资基金A类份额,唐德坚竹量化1号A类,深圳唐德,2026-08-28,1.5884,2024-03-28,1,2,股票多头,,no,,,,not_in_table,no,,,,,not_in_private_fund_info
AHZ71A,泽赢全天候增强一号私募证券投资基金A类份额,泽赢全天候增强一号A类,江苏泽赢,2026-08-28,0.9654,2024-03-29,1,2,股票多头,,no,,,,not_in_table,no,,,,,not_in_private_fund_info
AHY24A,望道大航海1号私募证券投资基金A类份额,望道大航海1号A类,上海望道中观,2026-08-28,0.8532,2024-03-19,1,2,股票多头,,no,,,,not_in_table,no,,,,,not_in_private_fund_info
AHU56A,尚艺量化全天候稳健版12号私募证券投资基金A类份额,尚艺量化全天候稳健版12号A类,北京尚艺,2026-08-28,1.0595,2024-03-22,1,2,多资产策略,宏观策略,no,,,,not_in_table,no,,,,,not_in_private_fund_info
AHN91B,聚力财富平衡1号私募证券投资基金B类份额,聚力财富平衡1号B类,湖南聚力财富,2026-08-28,2,2024-03-25,1,2,股票多头,,no,,,,not_in_table,no,,,,,not_in_private_fund_info
AHD70A,万泰华瑞健康一号私募证券投资基金A类份额,万泰华瑞健康一号A类,湖南万泰华瑞投资,2026-08-28,1.15,2024-04-18,1,2,股票多头,主观多头,no,,,,not_in_table,no,,,,,not_in_private_fund_info
AGW50A,和美水豚灵活对冲1号私募证券投资基金A类份额,和美水豚灵活对冲1号A类,和美资本,2026-08-28,1.1333,2024-04-01,1,2,股票多头,另类多头,no,,,,not_in_table,no,,,,,not_in_private_fund_info
AGE04B,扶摇鲲鹏一号私募证券投资基金B类份额,扶摇鲲鹏一号B类,山西扶摇,2026-08-28,0.8489,2025-03-18,1,2,股票多头,,no,,,,not_in_table,no,,,,,not_in_private_fund_info
AFW08B,农夫2号私募证券投资基金B类份额,农夫2号B类,杭州农夫,2026-08-28,8.0198,2024-01-15,1,2,期货策略,主观期货,no,,,,not_in_table,no,,,,,not_in_private_fund_info
AFQ74B,赜远尊享量化选股6号私募证券投资基金B类份额,赜远尊享量化选股6号B类,珠海赜远,2026-08-28,1.0216,2024-01-26,1,2,股票多头,量化选股,no,,,,not_in_table,no,,,,,not_in_private_fund_info
AEU58B,睿银鑫唐套利增强1号私募证券投资基金B类份额,睿银鑫唐套利增强1号B类,武汉睿银,2026-08-28,0.9967,2023-12-28,1,2,组合策略,FOF,no,,,,not_in_table,no,,,,,not_in_private_fund_info
AEA78C,量宇进取1号私募证券投资基金C类份额,量宇进取1号C类,上海量宇,2026-08-28,1.0083,2023-12-13,1,2,套利策略,期货套利,no,,,,not_in_table,no,,,,,not_in_private_fund_info
ADJ58B,勤远CTA策略臻选私募证券投资基金B类份额,勤远CTA策略臻选B类,上海勤远,2026-08-28,1.2436,2023-12-12,1,2,期货策略,量化期货,no,,,,not_in_table,no,,,,,not_in_private_fund_info
ACX43C,源峰裕利2号私募证券投资基金C类份额,源峰裕利2号C类,北京源峰,2026-08-28,1.1797,2023-11-08,1,2,债券策略,,no,,,,not_in_table,no,,,,,not_in_private_fund_info
ABP22A,兰盈阿尔法俱乐部1号私募证券投资基金A类份额,兰盈阿尔法俱乐部1号A类,上海兰盈量投,2026-08-28,1.1481,2023-10-18,1,2,期权策略,场内期权,no,,,,not_in_table,no,,,,,not_in_private_fund_info
ABN12B,坤望量化优选2号私募证券投资基金B类份额,坤望量化优选2号B类,上海坤望,2026-08-28,1.0319,2023-10-13,1,2,股票对冲,股票市场中性,no,,,,not_in_table,no,,,,,not_in_private_fund_info
AAW30B,歌汝棋亚六号私募证券投资基金B类份额,歌汝棋亚六号B类,上海歌汝,2026-08-28,4.2669,2023-09-08,1,2,股票多头,主观多头,no,,,,not_in_table,no,,,,,not_in_private_fund_info
AAK62B,北京同风12号私募证券投资基金B类份额,北京同风12号B类,北京同风,2026-08-28,1.025,2023-09-06,1,2,其他,,no,,,,not_in_table,no,,,,,not_in_private_fund_info
65362A,凯丰宏观策略9号证券投资私募基金A类份额,凯丰宏观策略9号A类,深圳凯丰投资,2026-08-28,5.2803,2015-07-29,1,2,多资产策略,宏观策略,no,,,,not_in_table,no,,,,,not_in_private_fund_info
62612B,上海恒穗旗舰私募证券投资基金B类份额,上海恒穗旗舰B类,上海恒穗投资,2026-08-28,3.8656,2015-06-24,1,2,股票多头,主观多头,no,,,,not_in_table,no,,,,,not_in_private_fund_info
ZP560A,鼎泰四方全新好1号证券私募投资基金A类份额,鼎泰四方全新好1号A类,深圳鼎泰四方,2026-08-27,5.4186,2023-04-04,1,2,股票多头,主观多头,no,,,,not_in_table,no,,,,,not_in_private_fund_info
ZA537B,盖亚青柯泽善1号私募证券投资基金B类份额,盖亚青柯泽善1号B类,海南盖亚青柯,2026-08-27,1.2879,2023-01-18,1,2,股票对冲,股票市场中性,no,,,,not_in_table,no,,,,,not_in_private_fund_info
Y0547C,容棠年丰3号私募证券投资基金C类份额,容棠年丰3号C类,上海容棠,2026-08-27,2.577,2017-11-27,1,2,债券策略,债券复合,no,,,,not_in_table,no,,,,,not_in_private_fund_info
Y0547B,容棠年丰3号私募证券投资基金B类份额,容棠年丰3号B类,上海侏罗纪资管,2026-08-27,2.5713,2017-11-27,1,2,债券策略,债券复合,no,,,,not_in_table,no,,,,,not_in_private_fund_info
XL078B,宽渡紫檀私募证券投资基金B类份额,宽渡紫檀B类,上海宽渡,2026-08-27,1.5399,2022-09-27,1,2,组合策略,FOF,no,,,,not_in_table,no,,,,,not_in_private_fund_info
TN228A,臻选石门一号私募证券投资基金A类份额,臻选石门一号A类,海南臻选,2026-08-27,1.373,2021-12-22,1,2,组合策略,FOF,no,,,,not_in_table,no,,,,,not_in_private_fund_info
SY0547,容棠年丰3号私募证券投资基金,容棠年丰3号,上海容棠,2026-08-27,2.5739,2017-11-27,1,2,债券策略,债券复合,yes,容棠年丰3号私募证券投资基金,,,null_nav_date,yes,容棠年丰3号私募证券投资基金,正在运作,,上海容棠私募基金管理有限公司,in_table_null_latest_nav_date
VW160A,务时基本面量化中性1号私募证券投资基金A类份额,务时基本面量化中性1号A类,厦门务时,2026-08-26,1.2192,2022-06-27,1,2,股票对冲,股票市场中性,no,,,,not_in_table,no,,,,,not_in_private_fund_info
SQK740,均泰嵩山一号私募证券投资基金,均泰嵩山一号,海南均泰基金,2026-08-26,1.181,2021-05-27,1,2,期货策略,量化期货,yes,均泰嵩山一号私募证券投资基金,,,null_nav_date,yes,均泰嵩山一号私募证券投资基金,正在运作,,海南均泰基金管理有限公司,in_table_null_latest_nav_date
SBGA63,澜熙向荣8号私募证券投资基金,澜熙向荣8号,上海澜熙资管,2026-08-26,1.0387,2025-11-17,1,2,期货策略,,yes,澜熙向荣8号私募证券投资基金,,,null_nav_date,yes,澜熙向荣8号私募证券投资基金,正在运作,,上海澜熙资产管理有限公司,in_table_null_latest_nav_date
SBBT79,元图沪深300指数增强1号私募证券投资基金,元图沪深300指数增强1号,上海元图,2026-08-26,1.2636,2025-07-17,1,2,股票多头,300指增,yes,元图沪深300指数增强1号私募证券投资基金,,,null_nav_date,yes,元图沪深300指数增强1号私募证券投资基金,正在运作,私募证券投资基金,上海元图私募基金管理有限公司,in_table_null_latest_nav_date
SB3995,富腾辩证法价值投资私募证券投资基金,富腾辩证法价值投资,深圳富腾,2026-08-26,0.9709,2026-07-03,1,2,股票多头,,yes,富腾辩证法价值投资私募证券投资基金,,,null_nav_date,yes,富腾辩证法价值投资私募证券投资基金,正在运作,私募证券投资基金,深圳市富腾私募证券基金管理有限公司,in_table_null_latest_nav_date
BKC79B,聚力光华1号私募证券投资基金B类份额,聚力光华1号B类,湖南聚力财富,2026-08-26,0.7074,2025-11-25,1,2,股票多头,,no,,,,not_in_table,no,,,,,not_in_private_fund_info
AYD95A,中益仁冬封千尘私募证券投资基金A类份额,中益仁冬封千尘A类,日照中益仁,2026-08-26,1.0123,2025-05-07,1,2,期权策略,,no,,,,not_in_table,no,,,,,not_in_private_fund_info
AGQ67B,金斧子水星常青藤乐成1号私募证券投资基金B类份额,金斧子水星常青藤乐成1号B类,深圳金斧子资管,2026-08-26,1.163,2024-03-11,1,2,组合策略,FOF,no,,,,not_in_table,no,,,,,not_in_private_fund_info
ZR293B,朗坤旭日宏观进取私募证券投资基金B类份额,朗坤旭日宏观进取B类,福州朗坤,2026-08-25,1.1102,2023-03-29,1,2,多资产策略,宏观策略,no,,,,not_in_table,no,,,,,not_in_private_fund_info
XM006A,宣夜卓润兴安一号私募证券投资基金A类份额,宣夜卓润兴安一号A类,上海宣夜投资,2026-08-25,1.0598,2022-10-24,1,2,债券策略,债券复合,no,,,,not_in_table,no,,,,,not_in_private_fund_info
TR580C,海楚可转债策略优选私募证券投资基金C类份额,海楚可转债策略优选C类,上海海楚资管,2026-08-25,1.2637,2022-01-19,1,2,股票多头,可转债多头,no,,,,not_in_table,no,,,,,not_in_private_fund_info
TQ190A,铭箭向阳1号私募证券投资基金A类份额,铭箭向阳1号A类,上海铭箭投资,2026-08-25,0.9473,2022-01-07,1,2,股票对冲,股票多空,no,,,,not_in_table,no,,,,,not_in_private_fund_info
SZH915,嘉伦精选23号私募证券投资基金,嘉伦精选23号,武汉嘉伦投资,2026-08-25,1.0899,2023-02-06,1,2,股票多头,主观多头,yes,嘉伦精选23号私募证券投资基金,,,null_nav_date,yes,嘉伦精选23号私募证券投资基金,正在运作,,武汉嘉伦投资管理有限公司,in_table_null_latest_nav_date
SXX935,万涛私募万里鑫私募证券投资基金,万涛私募万里鑫,海南万涛,2026-08-25,1.07,2022-12-15,1,2,股票多头,主观多头,yes,万涛私募万里鑫私募证券投资基金,,,null_nav_date,yes,万涛私募万里鑫私募证券投资基金,正在运作,,万涛私募基金管理（海南）有限公司,in_table_null_latest_nav_date
SXT627,淳化晴空2号私募证券投资基金,淳化晴空2号,上海淳化,2026-08-25,2.113,2022-11-23,1,2,债券策略,信用债,yes,海升晴空2号私募证券投资基金,,,null_nav_date,yes,淳化晴空2号私募证券投资基金,正在运作,,上海淳化私募基金管理有限公司,in_table_null_latest_nav_date
SXR445,阿而法稳健悠享私募证券投资基金,阿而法稳健悠享,西安阿而法,2026-08-25,1.042,2022-12-06,1,2,股票多头,主观多头,yes,阿而法稳健悠享私募证券投资基金,,,null_nav_date,yes,阿而法稳健悠享私募证券投资基金,正在运作,,西安阿而法私募基金管理合伙企业（有限合伙）,in_table_null_latest_nav_date
SXN381,国标贵珠1号私募证券投资基金,国标贵珠1号,杭州国标资管,2026-08-25,0.618,2022-10-26,1,2,多资产策略,复合策略,yes,国标贵珠1号私募证券投资基金,,,null_nav_date,yes,国标贵珠1号私募证券投资基金,正在运作,,国标资产管理(杭州)有限公司,in_table_null_latest_nav_date
SXJ757,省心享汇升泰山六号私募证券投资基金,省心享汇升泰山六号,江苏苏豪汇升,2026-08-25,1.2076,2022-09-26,1,2,组合策略,FOF,yes,省心享汇升泰山六号私募证券投资基金,,,null_nav_date,yes,省心享汇升泰山六号私募证券投资基金,正在运作,,江苏苏豪汇升私募基金管理有限公司,in_table_null_latest_nav_date
SXD255,飞利登长合一号私募证券投资基金,飞利登长合一号,福州飞利登,2026-08-25,1.765,2022-08-18,1,2,股票多头,量化选股,yes,飞利登长合一号私募证券投资基金,,,null_nav_date,yes,飞利登长合一号私募证券投资基金,正在运作,,福州市飞利登私募基金管理有限公司,in_table_null_latest_nav_date
SXC987,毅远稳健套利15号私募证券投资基金,毅远稳健套利15号,上海毅远,2026-08-25,1.096,2022-09-13,1,2,股票多头,主观多头,yes,毅远稳健套利15号私募证券投资基金,,,null_nav_date,yes,毅远稳健套利15号私募证券投资基金,正在运作,,上海毅远私募基金管理有限公司,in_table_null_latest_nav_date
SX4807,盈至东方量子1号私募证券投资基金,盈至东方量子1号,厦门盈至至善,2026-08-25,1.3902,2017-09-22,1,2,股票多头,主观多头,yes,盈至东方量子1号私募证券投资基金,,,null_nav_date,yes,盈至东方量子1号私募证券投资基金,正在运作,,厦门盈至至善私募基金管理有限公司,in_table_null_latest_nav_date
SVY762,鼎鬲资本文艺复兴2号私募证券投资基金,鼎鬲资本文艺复兴2号,北京鼎鬲资管,2026-08-25,0.9954,2022-07-19,1,2,股票多头,主观多头,yes,鼎鬲资本文艺复兴2号私募证券投资基金,,,null_nav_date,yes,鼎鬲资本文艺复兴2号私募证券投资基金,正在运作,,北京鼎鬲资本管理有限公司,in_table_null_latest_nav_date
SVF142,红思客5号私募证券投资基金,红思客5号,北京红思客资管,2026-08-25,2.256,2022-04-18,1,2,股票多头,主观多头,yes,红思客5号私募证券投资基金,,,null_nav_date,yes,红思客5号私募证券投资基金,正在运作,,红思客资产管理（北京）有限责任公司,in_table_null_latest_nav_date
SVD255,紫薇天河3号私募证券投资基金,紫薇天河3号,北京紫薇,2026-08-25,0.7591,2022-04-15,1,2,股票多头,主观多头,yes,紫薇天河3号私募证券投资基金,,,null_nav_date,yes,紫薇天河3号私募证券投资基金,正在运作,,北京紫薇私募基金管理有限公司,in_table_null_latest_nav_date
SVB534,布谷拾贝多策略1号私募证券投资基金,布谷拾贝多策略1号,深圳布谷资管,2026-08-25,0.852,2022-03-28,1,2,股票多头,主观多头,yes,布谷拾贝多策略1号私募证券投资基金,,,null_nav_date,yes,布谷拾贝多策略1号私募证券投资基金,正在运作,,深圳布谷资本管理有限公司,in_table_null_latest_nav_date
STY419,稳泰平常心5号私募证券投资基金,稳泰平常心5号,青岛稳泰,2026-08-25,1.049,2022-09-01,1,2,股票多头,主观多头,yes,稳泰平常心5号私募证券投资基金,,,null_nav_date,yes,稳泰平常心5号私募证券投资基金,正在运作,,青岛稳泰私募基金管理有限公司,in_table_null_latest_nav_date
STX069,普行星空2号私募证券投资基金,普行星空2号,上海普行资管,2026-08-25,1.6683,2022-07-27,1,2,股票多头,主观多头,yes,普行星空2号私募证券投资基金,,,null_nav_date,yes,普行星空2号私募证券投资基金,正在运作,,上海普行资产管理有限公司,in_table_null_latest_nav_date
STT698,欢乐港湾坤罡私募证券投资基金,欢乐港湾坤罡,深圳欢乐港湾,2026-08-25,2.2428,2022-03-22,1,2,股票多头,主观多头,yes,欢乐港湾坤罡私募证券投资基金,,,null_nav_date,yes,欢乐港湾坤罡私募证券投资基金,正在运作,,深圳欢乐港湾私募证券基金管理有限公司,in_table_null_latest_nav_date
STQ190,铭箭向阳1号私募证券投资基金,铭箭向阳1号,上海铭箭投资,2026-08-25,0.9473,2022-01-07,1,2,股票对冲,股票多空,yes,铭箭向阳1号私募证券投资基金,,,null_nav_date,yes,铭箭向阳1号私募证券投资基金,正在运作,,上海铭箭投资管理有限公司,in_table_null_latest_nav_date
